m1,m2,Lambda
26.85295302013423,83.22315436241611,1.4489849156123376
26.85295302013423,83.89422818791947,1.4514141556693436
26.85295302013423,84.56530201342282,1.45459416646022
26.85295302013423,85.23637583892618,1.4579271385852377
26.85295302013423,85.90744966442954,1.4608968462402996
26.85295302013423,86.57852348993289,1.4630956468070113
26.85295302013423,87.24959731543625,1.4642322488630288
26.85295302013423,87.9206711409396,1.4641280004785908
26.85295302013423,88.59174496644296,1.4627080481631776
26.85295302013423,89.26281879194632,1.4599912479735728
26.85295302013423,89.93389261744967,1.456080607033689
26.85295302013423,90.60496644295303,1.4511543471522097
26.85295302013423,91.27604026845638,1.445456495653712
26.85295302013423,91.94711409395974,1.4392852187048881
26.85295302013423,92.6181879194631,1.4329769235934873
26.85295302013423,93.28926174496645,1.426884620237525
26.85295302013423,93.96033557046981,1.4213503884179717
26.85295302013423,94.63140939597317,1.416673914166381
26.85295302013423,95.30248322147652,1.4130814566425165
26.85295302013423,95.97355704697988,1.4107011657487127
26.85295302013423,96.64463087248323,1.4095504250330437
26.85295302013423,97.31570469798658,1.4095382873208484
26.85295302013423,97.98677852348993,1.410482216917778
26.85295302013423,98.65785234899329,1.4121347032794584
26.85295302013423,99.32892617449664,1.414213571058299
26.85295302013423,100.0,1.4164302707990337
27.524026845637586,0.01,1.6794109961662385
27.524026845637586,0.6810738255033557,1.7083103943477553
27.524026845637586,1.3521476510067114,1.7406936851323411
27.524026845637586,2.023221476510067,1.775764480640654
27.524026845637586,2.6942953020134226,1.812874439837403
27.524026845637586,3.3653691275167783,1.8515069785655596
27.524026845637586,4.036442953020134,1.8912555075541557
27.524026845637586,4.707516778523489,1.931802135062412
27.524026845637586,5.378590604026845,1.9728989906871743
27.524026845637586,6.049664429530202,2.014352821162608
27.524026845637586,6.720738255033557,2.0560126179146656
27.524026845637586,7.391812080536912,2.097759995846053
27.524026845637586,8.062885906040268,2.1395015643638935
27.524026845637586,8.733959731543624,2.1811631866453842
27.524026845637586,9.405033557046979,2.222685428676535
27.524026845637586,10.076107382550335,2.2640200890938225
27.524026845637586,10.747181208053691,2.305127522764809
27.524026845637586,11.418255033557047,2.3459745659129765
27.524026845637586,12.089328859060403,2.386532905227595
27.524026845637586,12.760402684563758,2.426777803651721
27.524026845637586,13.431476510067114,2.466687109259268
27.524026845637586,14.10255033557047,2.506240458775442
27.524026845637586,14.773624161073824,2.5454186578352567
27.524026845637586,15.44469798657718,2.5842031616961942
27.524026845637586,16.11577181208054,2.6225756913323344
27.524026845637586,16.786845637583895,2.6605178663144744
27.524026845637586,17.45791946308725,2.6980109422071417
27.524026845637586,18.128993288590607,2.7350355377164384
27.524026845637586,18.80006711409396,2.7715714631032635
27.524026845637586,19.471140939597316,2.807597483360796
27.524026845637586,20.14221476510067,2.8430911524307674
27.524026845637586,20.813288590604028,2.8780286533481947
27.524026845637586,21.484362416107384,2.91238461285778
27.524026845637586,22.15543624161074,2.946131962830303
27.524026845637586,22.826510067114096,2.9792417367480732
27.524026845637586,23.497583892617453,3.011682970111983
27.524026845637586,24.16865771812081,3.0434224774534435
27.524026845637586,24.83973154362416,3.074424735018131
27.524026845637586,25.510805369127517,3.104651736840971
27.524026845637586,26.181879194630874,3.1340628038157896
27.524026845637586,26.85295302013423,3.162614477014981
27.524026845637586,27.524026845637586,3.190260388346182
27.524026845637586,28.195100671140942,3.2169511632762253
27.524026845637586,28.866174496644298,3.2426343904760757
27.524026845637586,29.53724832214765,3.2672545010872045
27.524026845637586,30.208322147651007,3.290752581390682
27.524026845637586,30.879395973154363,3.3130667183879323
27.524026845637586,31.55046979865772,3.3341317720265278
27.524026845637586,32.22154362416107,3.3538795637295076
27.524026845637586,32.89261744966443,3.3722388784230692
27.524026845637586,33.563691275167784,3.389135804911268
27.524026845637586,34.23476510067114,3.4044937975153515
27.524026845637586,34.905838926174496,3.4182339592028814
27.524026845637586,35.57691275167785,3.4302753985883947
27.524026845637586,36.24798657718121,3.44053556768498
27.524026845637586,36.919060402684565,3.4489305398962813
27.524026845637586,37.590134228187914,3.455375475712384
27.524026845637586,38.26120805369127,3.4597850076671666
27.524026845637586,38.932281879194626,3.4620736739594538
27.524026845637586,39.60335570469798,3.462156244667829
27.524026845637586,40.27442953020134,3.4599481045535745
27.524026845637586,40.945503355704695,3.4553656222011986
27.524026845637586,41.61657718120805,3.448326399039306
27.524026845637586,42.28765100671141,3.4387492869814054
27.524026845637586,42.95872483221476,3.4265547793141002
27.524026845637586,43.62979865771812,3.411664841259966
27.524026845637586,44.300872483221475,3.3940029829770086
27.524026845637586,44.97194630872483,3.3734940547143437
27.524026845637586,45.64302013422819,3.3500641041136414
27.524026845637586,46.314093959731544,3.323640265121654
27.524026845637586,46.9851677852349,3.294150546014721
27.524026845637586,47.656241610738256,3.261523740117465
27.524026845637586,48.32731543624161,3.22568961563869
27.524026845637586,48.99838926174496,3.186579389651212
27.524026845637586,49.66946308724832,3.1441267106340605
27.524026845637586,50.34053691275167,3.0982695267004714
27.524026845637586,51.01161073825503,3.048953163854735
27.524026845637586,51.682684563758386,2.9961353670350226
27.524026845637586,52.35375838926174,2.939794069077681
27.524026845637586,53.0248322147651,2.879939125529197
27.524026845637586,53.695906040268454,2.816629853163248
27.524026845637586,54.36697986577181,2.7500004989808167
27.524026845637586,55.03805369127517,2.6802960603339354
27.524026845637586,55.70912751677852,2.6079206981176655
27.524026845637586,56.38020134228188,2.5334984275619763
27.524026845637586,57.051275167785235,2.4579400173710084
27.524026845637586,57.72234899328859,2.3824978760646283
27.524026845637586,58.39342281879195,2.3087716424576756
27.524026845637586,59.064496644295296,2.238610235664551
27.524026845637586,59.73557046979865,2.1738632472087014
27.524026845637586,60.40664429530201,2.115996745876413
27.524026845637586,61.077718120805365,2.065698733924439
27.524026845637586,61.74879194630872,2.0226719918238336
27.524026845637586,62.41986577181208,1.9857398679271105
27.524026845637586,63.09093959731543,1.9532062796581446
27.524026845637586,63.76201342281879,1.9232815490594015
27.524026845637586,64.43308724832215,1.8944109200732802
27.524026845637586,65.10416107382551,1.8654520306435478
27.524026845637586,65.77523489932886,1.8357323634384766
27.524026845637586,66.44630872483222,1.8050409103337068
27.524026845637586,67.11738255033558,1.7735927559687894
27.524026845637586,67.78845637583893,1.7419796477533318
27.524026845637586,68.45953020134229,1.7110974372029646
27.524026845637586,69.13060402684565,1.6820304327381486
27.524026845637586,69.801677852349,1.6558783880423846
27.524026845637586,70.47275167785236,1.6335396481973945
27.524026845637586,71.14382550335571,1.615504199955631
27.524026845637586,71.81489932885907,1.6017334550220803
27.524026845637586,72.48597315436243,1.5916790268931031
27.524026845637586,73.15704697986578,1.5844284039609304
27.524026845637586,73.82812080536914,1.5789096656758914
27.524026845637586,74.4991946308725,1.5740796052266732
27.524026845637586,75.17026845637584,1.5690518441365124
27.524026845637586,75.8413422818792,1.5631603810264456
27.524026845637586,76.51241610738255,1.5559760913887268
27.524026845637586,77.1834899328859,1.547297911182485
27.524026845637586,77.85456375838926,1.537134504675317
27.524026845637586,78.52563758389262,1.5256843220823915
27.524026845637586,79.19671140939597,1.5133148878818772
27.524026845637586,79.86778523489933,1.5005372334459515
27.524026845637586,80.53885906040269,1.4879685218619616
27.524026845637586,81.20993288590604,1.476276279687086
27.524026845637586,81.8810067114094,1.4661024912905745
27.524026845637586,82.55208053691275,1.4579750933021556
27.524026845637586,83.22315436241611,1.4522252481536322
27.524026845637586,83.89422818791947,1.4489340057225137
27.524026845637586,84.56530201342282,1.4479262051427293
27.524026845637586,85.23637583892618,1.4488129966374907
27.524026845637586,85.90744966442954,1.4510673368068412
27.524026845637586,86.57852348993289,1.4541082798982587
27.524026845637586,87.24959731543625,1.45737342267785
27.524026845637586,87.9206711409396,1.460369035263053
27.524026845637586,88.59174496644296,1.4626971876544794
27.524026845637586,89.26281879194632,1.4640651136451839
27.524026845637586,89.93389261744967,1.4642834395156012
27.524026845637586,90.60496644295303,1.463258991258529
27.524026845637586,91.27604026845638,1.4609859265681513
27.524026845637586,91.94711409395974,1.457537083767181
27.524026845637586,92.6181879194631,1.4530559878580829
27.524026845637586,93.28926174496645,1.4477488367306248
27.524026845637586,93.96033557046981,1.4418751140066384
27.524026845637586,94.63140939597317,1.4357351561454053
27.524026845637586,95.30248322147652,1.4296531760872475
27.524026845637586,95.97355704697988,1.4239550456318517
27.524026845637586,96.64463087248323,1.4189416663232564
27.524026845637586,97.31570469798658,1.4148607126835477
27.524026845637586,97.98677852348993,1.4118812708581754
27.524026845637586,98.65785234899329,1.4100765121006904
27.524026845637586,99.32892617449664,1.409418387689429
27.524026845637586,100.0,1.4097855012997755
28.195100671140942,0.01,1.6794014720283659
28.195100671140942,0.6810738255033557,1.7075677283857424
28.195100671140942,1.3521476510067114,1.7390735766510725
28.195100671140942,2.023221476510067,1.7731730534199677
28.195100671140942,2.6942953020134226,1.8092551972393311
28.195100671140942,3.3653691275167783,1.8468300675973477
28.195100671140942,4.036442953020134,1.8855095241280235
28.195100671140942,4.707516778523489,1.9249881615245255
28.195100671140942,5.378590604026845,1.9650263970035509
28.195100671140942,6.049664429530202,2.0054363539632414
28.195100671140942,6.720738255033557,2.0460704373295924
28.195100671140942,7.391812080536912,2.0868123740767714
28.195100671140942,8.062885906040268,2.1275700545259553
28.195100671140942,8.733959731543624,2.168270096721137
28.195100671140942,9.405033557046979,2.2088535312955986
28.195100671140942,10.076107382550335,2.2492724746489605
28.195100671140942,10.747181208053691,2.2894875547224416
28.195100671140942,11.418255033557047,2.329465894814473
28.195100671140942,12.089328859060403,2.3691795513408236
28.195100671140942,12.760402684563758,2.4086042541115216
28.195100671140942,13.431476510067114,2.4477184433780543
28.195100671140942,14.10255033557047,2.486502484152157
28.195100671140942,14.773624161073824,2.524938062371132
28.195100671140942,15.44469798657718,2.563007665741981
28.195100671140942,16.11577181208054,2.6006942062262954
28.195100671140942,16.786845637583895,2.6379806746964705
28.195100671140942,17.45791946308725,2.6748498583909712
28.195100671140942,18.128993288590607,2.7112841212051477
28.195100671140942,18.80006711409396,2.7472651727892266
28.195100671140942,19.471140939597316,2.7827739183049247
28.195100671140942,20.14221476510067,2.8177902587190835
28.195100671140942,20.813288590604028,2.852292952262943
28.195100671140942,21.484362416107384,2.8862594603217877
28.195100671140942,22.15543624161074,2.9196658021254875
28.195100671140942,22.826510067114096,2.952486409922489
28.195100671140942,23.497583892617453,2.9846939724169563
28.195100671140942,24.16865771812081,3.016259329668808
28.195100671140942,24.83973154362416,3.047151280918462
28.195100671140942,25.510805369127517,3.077336485312128
28.195100671140942,26.181879194630874,3.1067793317243866
28.195100671140942,26.85295302013423,3.1354417607042095
28.195100671140942,27.524026845637586,3.1632831918348128
28.195100671140942,28.195100671140942,3.190260387119239
28.195100671140942,28.866174496644298,3.2163273857244925
28.195100671140942,29.53724832214765,3.241435459925448
28.195100671140942,30.208322147651007,3.265533030977886
28.195100671140942,30.879395973154363,3.288565457857723
28.195100671140942,31.55046979865772,3.310475391423308
28.195100671140942,32.22154362416107,3.331202550446732
28.195100671140942,32.89261744966443,3.3506838445100993
28.195100671140942,33.563691275167784,3.368853522534222
28.195100671140942,34.23476510067114,3.3856431949979116
28.195100671140942,34.905838926174496,3.400982148432737
28.195100671140942,35.57691275167785,3.4147974554562173
28.195100671140942,36.24798657718121,3.427014292795082
28.195100671140942,36.919060402684565,3.4375562664059007
28.195100671140942,37.590134228187914,3.446345635592968
28.195100671140942,38.26120805369127,3.4533037112142795
28.195100671140942,38.932281879194626,3.458351191094019
28.195100671140942,39.60335570469798,3.4614085664695278
28.195100671140942,40.27442953020134,3.462396427247558
28.195100671140942,40.945503355704695,3.461235765266072
28.195100671140942,41.61657718120805,3.4578483448694484
28.195100671140942,42.28765100671141,3.452156972373706
28.195100671140942,42.95872483221476,3.4440855359842133
28.195100671140942,43.62979865771812,3.4335592933518577
28.195100671140942,44.300872483221475,3.4205049437497097
28.195100671140942,44.97194630872483,3.404850510133715
28.195100671140942,45.64302013422819,3.3865253786311524
28.195100671140942,46.314093959731544,3.3654600968343513
28.195100671140942,46.9851677852349,3.3415862555085694
28.195100671140942,47.656241610738256,3.314836374919221
28.195100671140942,48.32731543624161,3.285143710666087
28.195100671140942,48.99838926174496,3.2524422658027996
28.195100671140942,49.66946308724832,3.2166670094120047
28.195100671140942,50.34053691275167,3.177754400779064
28.195100671140942,51.01161073825503,3.1356434240227165
28.195100671140942,51.682684563758386,3.0902774505980055
28.195100671140942,52.35375838926174,3.041607238999647
28.195100671140942,53.0248322147651,2.9895958068708293
28.195100671140942,53.695906040268454,2.934225731067043
28.195100671140942,54.36697986577181,2.875510132788592
28.195100671140942,55.03805369127517,2.813508857446043
28.195100671140942,55.70912751677852,2.748351713768092
28.195100671140942,56.38020134228188,2.680270834726073
28.195100671140942,57.051275167785235,2.609644012667331
28.195100671140942,57.72234899328859,2.537048667026574
28.195100671140942,58.39342281879195,2.4633213010491666
28.195100671140942,59.064496644295296,2.3896073109588634
28.195100671140942,59.73557046979865,2.31737024745965
28.195100671140942,60.40664429530201,2.2483150052374286
28.195100671140942,61.077718120805365,2.18418251853039
28.195100671140942,61.74879194630872,2.1264198069632916
28.195100671140942,62.41986577181208,2.0758188013102847
28.195100671140942,63.09093959731543,2.0322897291231867
28.195100671140942,63.76201342281879,1.9948976144280097
28.195100671140942,64.43308724832215,1.9621448083583746
28.195100671140942,65.10416107382551,1.932352185788755
28.195100671140942,65.77523489932886,1.9039837539066549
28.195100671140942,66.44630872483222,1.8758430375020176
28.195100671140942,67.11738255033558,1.8471524638653312
28.195100671140942,67.78845637583893,1.8175606670487012
28.195100671140942,68.45953020134229,1.7871172026442141
28.195100671140942,69.13060402684565,1.7562336546939714
28.195100671140942,69.801677852349,1.7256298831348955
28.195100671140942,70.47275167785236,1.696250757009442
28.195100671140942,71.14382550335571,1.6691368717831985
28.195100671140942,71.81489932885907,1.645247222563015
28.195100671140942,72.48597315436243,1.625262651668948
28.195100671140942,73.15704697986578,1.6094291447681248
28.195100671140942,73.82812080536914,1.5975025977787074
28.195100671140942,74.4991946308725,1.5888176249884678
28.195100671140942,75.17026845637584,1.5824466652751332
28.195100671140942,75.8413422818792,1.5773834038718355
28.195100671140942,76.51241610738255,1.5726938393142977
28.195100671140942,77.1834899328859,1.5676104800845827
28.195100671140942,77.85456375838926,1.5615740108510587
28.195100671140942,78.52563758389262,1.554239782503425
28.195100671140942,79.19671140939597,1.5454667260602217
28.195100671140942,79.86778523489933,1.5353003532875467
28.195100671140942,80.53885906040269,1.5239550574486511
28.195100671140942,81.20993288590604,1.5117953881024782
28.195100671140942,81.8810067114094,1.4993122595103483
28.195100671140942,82.55208053691275,1.487088014346296
28.195100671140942,83.22315436241611,1.4757450280236266
28.195100671140942,83.89422818791947,1.4658770127656249
28.195100671140942,84.56530201342282,1.457970146914116
28.195100671140942,85.23637583892618,1.4523301004428295
28.195100671140942,85.90744966442954,1.449035034592629
28.195100671140942,86.57852348993289,1.4479296773646488
28.195100671140942,87.24959731543625,1.4486618088601764
28.195100671140942,87.9206711409396,1.450748267834531
28.195100671140942,88.59174496644296,1.4536500167013755
28.195100671140942,89.26281879194632,1.4568382021598063
28.195100671140942,89.93389261744967,1.4598413741409595
28.195100671140942,90.60496644295303,1.4622724071481918
28.195100671140942,91.27604026845638,1.4638391125584278
28.195100671140942,91.94711409395974,1.4643441504037231
28.195100671140942,92.6181879194631,1.4636793408252473
28.195100671140942,93.28926174496645,1.4618179437983956
28.195100671140942,93.96033557046981,1.458806837574367
28.195100671140942,94.63140939597317,1.454759291531828
28.195100671140942,95.30248322147652,1.4498479843338081
28.195100671140942,95.97355704697988,1.4442972779071948
28.195100671140942,96.64463087248323,1.4383733756513204
28.195100671140942,97.31570469798658,1.432370991746663
28.195100671140942,97.98677852348993,1.42659558434516
28.195100671140942,98.65785234899329,1.4213412567093717
28.195100671140942,99.32892617449664,1.4168659195708513
28.195100671140942,100.0,1.413366947611608
28.866174496644298,0.01,1.6793923912377915
28.866174496644298,0.6810738255033557,1.7068614911809057
28.866174496644298,1.3521476510067114,1.737534599150719
28.866174496644298,2.023221476510067,1.7707120384953292
28.866174496644298,2.6942953020134226,1.8058174742035846
28.866174496644298,3.3653691275167783,1.8423858873721843
28.866174496644298,4.036442953020134,1.8800465892772176
28.866174496644298,4.707516778523489,1.9185061220653568
28.866174496644298,5.378590604026845,1.95753293221652
28.866174496644298,6.049664429530202,1.9969444146049589
28.866174496644298,6.720738255033557,2.0365963873190758
28.866174496644298,7.391812080536912,2.0763747032326756
28.866174496644298,8.062885906040268,2.116188587988783
28.866174496644298,8.733959731543624,2.1559654401167774
28.866174496644298,9.405033557046979,2.1956467738801715
28.866174496644298,10.076107382550335,2.2351850291964364
28.866174496644298,10.747181208053691,2.2745410836575446
28.866174496644298,11.418255033557047,2.3136823120134973
28.866174496644298,12.089328859060403,2.3525810723465224
28.866174496644298,12.760402684563758,2.391213481327062
28.866174496644298,13.431476510067114,2.4295584628725115
28.866174496644298,14.10255033557047,2.4675969911756885
28.866174496644298,14.773624161073824,2.5053114771735294
28.866174496644298,15.44469798657718,2.5426852865315444
28.866174496644298,16.11577181208054,2.5797023272142536
28.866174496644298,16.786845637583895,2.6163467503356914
28.866174496644298,17.45791946308725,2.6526026519265846
28.866174496644298,18.128993288590607,2.6884538627236094
28.866174496644298,18.80006711409396,2.7238837226758124
28.866174496644298,19.471140939597316,2.7588749524062686
28.866174496644298,20.14221476510067,2.7934094556122404
28.866174496644298,20.813288590604028,2.827468181784359
28.866174496644298,21.484362416107384,2.86103100581902
28.866174496644298,22.15543624161074,2.894076571023421
28.866174496644298,22.826510067114096,2.9265821924531523
28.866174496644298,23.497583892617453,2.958523690015772
28.866174496644298,24.16865771812081,2.9898752882583812
28.866174496644298,24.83973154362416,3.020609492379678
28.866174496644298,25.510805369127517,3.050696933232905
28.866174496644298,26.181879194630874,3.080106278609933
28.866174496644298,26.85295302013423,3.108804115715428
28.866174496644298,27.524026845637586,3.136754784629859
28.866174496644298,28.195100671140942,3.1639203360874384
28.866174496644298,28.866174496644298,3.190260388278965
28.866174496644298,29.53724832214765,3.21573208028579
28.866174496644298,30.208322147651007,3.2402900367692182
28.866174496644298,30.879395973154363,3.2638862952763623
28.866174496644298,31.55046979865772,3.2864700836654173
28.866174496644298,32.22154362416107,3.307988180486757
28.866174496644298,32.89261744966443,3.3283846947332387
28.866174496644298,33.563691275167784,3.3476011564989365
28.866174496644298,34.23476510067114,3.365576673940713
28.866174496644298,34.905838926174496,3.3822479155963223
28.866174496644298,35.57691275167785,3.3975494128672565
28.866174496644298,36.24798657718121,3.411413638878672
28.866174496644298,36.919060402684565,3.423771268875089
28.866174496644298,37.590134228187914,3.4345514787077662
28.866174496644298,38.26120805369127,3.443682161170895
28.866174496644298,38.932281879194626,3.4510902207426377
28.866174496644298,39.60335570469798,3.4567019125199523
28.866174496644298,40.27442953020134,3.4604431744203623
28.866174496644298,40.945503355704695,3.4622399382444136
28.866174496644298,41.61657718120805,3.46201838479078
28.866174496644298,42.28765100671141,3.459705261420844
28.866174496644298,42.95872483221476,3.4552281571177295
28.866174496644298,43.62979865771812,3.4485156952613507
28.866174496644298,44.300872483221475,3.4394975192032264
28.866174496644298,44.97194630872483,3.4281046344941135
28.866174496644298,45.64302013422819,3.414269303144639
28.866174496644298,46.314093959731544,3.397925009999852
28.866174496644298,46.9851677852349,3.3790064113932288
28.866174496644298,47.656241610738256,3.3574491692557165
28.866174496644298,48.32731543624161,3.3331898696894053
28.866174496644298,48.99838926174496,3.3061658801687814
28.866174496644298,49.66946308724832,3.276315204598107
28.866174496644298,50.34053691275167,3.243576576950992
28.866174496644298,51.01161073825503,3.207889703690711
28.866174496644298,51.682684563758386,3.169195824201248
28.866174496644298,52.35375838926174,3.1274387945597235
28.866174496644298,53.0248322147651,3.0825669203134276
28.866174496644298,53.695906040268454,3.034535912904975
28.866174496644298,54.36697986577181,2.983313508999598
28.866174496644298,55.03805369127517,2.9288864052499197
28.866174496644298,55.70912751677852,2.8712705045043014
28.866174496644298,56.38020134228188,2.810525861541286
28.866174496644298,57.051275167785235,2.7467779154700693
28.866174496644298,57.72234899328859,2.680246781680747
28.866174496644298,58.39342281879195,2.6112861317154605
28.866174496644298,59.064496644295296,2.5404313112455865
28.866174496644298,59.73557046979865,2.468452317632382
28.866174496644298,60.40664429530201,2.3963990078953965
28.866174496644298,61.077718120805365,2.3256128174763897
28.866174496644298,61.74879194630872,2.2576667162807684
28.866174496644298,62.41986577181208,2.194195614731451
28.866174496644298,63.09093959731543,2.1366137053415937
28.866174496644298,63.76201342281879,2.0857874601857507
28.866174496644298,64.43308724832215,2.0418012621165422
28.866174496644298,65.10416107382551,2.0039399371491595
28.866174496644298,65.77523489932886,1.970901559090607
28.866174496644298,66.44630872483222,1.9411308876158049
28.866174496644298,67.11738255033558,1.9131321480142398
28.866174496644298,67.78845637583893,1.8856782729954058
28.866174496644298,68.45953020134229,1.857909912683854
28.866174496644298,69.13060402684565,1.8293584829702705
28.866174496644298,69.801677852349,1.799930918601292
28.866174496644298,70.47275167785236,1.769878912626745
28.866174496644298,71.14382550335571,1.739757691629605
28.866174496644298,71.81489932885907,1.7103653963565453
28.866174496644298,72.48597315436243,1.6826481857210023
28.866174496644298,73.15704697986578,1.6575615466329245
28.866174496644298,73.82812080536914,1.6358985325893076
28.866174496644298,74.4991946308725,1.6181237776193889
28.866174496644298,75.17026845637584,1.6042692085164638
28.866174496644298,75.8413422818792,1.5939330071621691
28.866174496644298,76.51241610738255,1.5863800506750265
28.866174496644298,77.1834899328859,1.5806995042773362
28.866174496644298,77.85456375838926,1.575962404163369
28.866174496644298,78.52563758389262,1.5713398940362933
28.866174496644298,79.19671140939597,1.566170931644375
28.866174496644298,79.86778523489933,1.5599882793429254
28.866174496644298,80.53885906040269,1.5525185901833127
28.866174496644298,81.20993288590604,1.5436704467134066
28.866174496644298,81.8810067114094,1.5335188713224472
28.866174496644298,82.55208053691275,1.5222895730681656
28.866174496644298,83.22315436241611,1.5103418853931407
28.866174496644298,83.89422818791947,1.4981465288611828
28.866174496644298,84.56530201342282,1.4862529329830194
28.866174496644298,85.23637583892618,1.4752418611768685
28.866174496644298,85.90744966442954,1.465663178331687
28.866174496644298,86.57852348993289,1.4579654316353559
28.866174496644298,87.24959731543625,1.4524313099957664
28.866174496644298,87.9206711409396,1.4491361073258682
28.866174496644298,88.59174496644296,1.4479420139253474
28.866174496644298,89.26281879194632,1.4485295017401327
28.866174496644298,89.93389261744967,1.4504551557730263
28.866174496644298,90.60496644295303,1.4532185934340949
28.866174496644298,91.27604026845638,1.4563226711988513
28.866174496644298,91.94711409395974,1.4593178170428631
28.866174496644298,92.6181879194631,1.4618284976606049
28.866174496644298,93.28926174496645,1.4635647737007293
28.866174496644298,93.96033557046981,1.4643236552049717
28.866174496644298,94.63140939597317,1.4639847808942514
28.866174496644298,95.30248322147652,1.4625037681431414
28.866174496644298,95.97355704697988,1.4599051713597226
28.866174496644298,96.64463087248323,1.4562759014064879
28.866174496644298,97.31570469798658,1.4517590315688327
28.866174496644298,97.98677852348993,1.4465472866687412
28.866174496644298,98.65785234899329,1.440875130709745
28.866174496644298,99.32892617449664,1.4350082438839882
28.866174496644298,100.0,1.429229386631521
29.53724832214765,0.01,1.6793837235420828
29.53724832214765,0.6810738255033557,1.706189083378283
29.53724832214765,1.3521476510067114,1.7360709007819486
29.53724832214765,2.023221476510067,1.7683720628362756
29.53724832214765,2.6942953020134226,1.8025483496843253
29.53724832214765,3.3653691275167783,1.8381580720937216
29.53724832214765,4.036442953020134,1.8748470509241375
29.53724832214765,4.707516778523489,1.9123332580014836
29.53724832214765,5.378590604026845,1.9503929027512394
29.53724832214765,6.049664429530202,1.9888485499703488
29.53724832214765,6.720738255033557,2.027559410414875
29.53724832214765,7.391812080536912,2.066413482448568
29.53724832214765,8.062885906040268,2.1053213588997624
29.53724832214765,8.733959731543624,2.1442112506784543
29.53724832214765,9.405033557046979,2.183025182154672
29.53724832214765,10.076107382550335,2.2217159192318507
29.53724832214765,10.747181208053691,2.2602445784710694
29.53724832214765,11.418255033557047,2.2985787618003553
29.53724832214765,12.089328859060403,2.336691075558295
29.53724832214765,12.760402684563758,2.3745579579154645
29.53724832214765,13.431476510067114,2.412158732916203
29.53724832214765,14.10255033557047,2.4494748775431603
29.53724832214765,14.773624161073824,2.4864894115608815
29.53724832214765,15.44469798657718,2.52318643153932
29.53724832214765,16.11577181208054,2.5595506969526514
29.53724832214765,16.786845637583895,2.5955673325290642
29.53724832214765,17.45791946308725,2.631221553486257
29.53724832214765,18.128993288590607,2.6664984316321747
29.53724832214765,18.80006711409396,2.7013827234002132
29.53724832214765,19.471140939597316,2.7358586723041647
29.53724832214765,20.14221476510067,2.769909902986228
29.53724832214765,20.813288590604028,2.8035192462905147
29.53724832214765,21.484362416107384,2.836668624433347
29.53724832214765,22.15543624161074,2.869338944386364
29.53724832214765,22.826510067114096,2.9015099552582866
29.53724832214765,23.497583892617453,2.933160168644027
29.53724832214765,24.16865771812081,2.9642666968572966
29.53724832214765,24.83973154362416,2.9948051906451294
29.53724832214765,25.510805369127517,3.024749687179898
29.53724832214765,26.181879194630874,3.0540725183896296
29.53724832214765,26.85295302013423,3.082744200703296
29.53724832214765,27.524026845637586,3.110733342555313
29.53724832214765,28.195100671140942,3.1380064866354407
29.53724832214765,28.866174496644298,3.1645280929204573
29.53724832214765,29.53724832214765,3.190260388700118
29.53724832214765,30.208322147651007,3.2151633422823815
29.53724832214765,30.879395973154363,3.2391946280260675
29.53724832214765,31.55046979865772,3.2623095713618513
29.53724832214765,32.22154362416107,3.284460911660709
29.53724832214765,32.89261744966443,3.30559916986776
29.53724832214765,33.563691275167784,3.3256724311166166
29.53724832214765,34.23476510067114,3.344626409981782
29.53724832214765,34.905838926174496,3.3624046107658443
29.53724832214765,35.57691275167785,3.3789482789557277
29.53724832214765,36.24798657718121,3.394196697108177
29.53724832214765,36.919060402684565,3.4080872310374493
29.53724832214765,37.590134228187914,3.4205555493987596
29.53724832214765,38.26120805369127,3.4315358823134403
29.53724832214765,38.932281879194626,3.4409612513450862
29.53724832214765,39.60335570469798,3.4487636676268245
29.53724832214765,40.27442953020134,3.454874473514832
29.53724832214765,40.945503355704695,3.45922460106409
29.53724832214765,41.61657718120805,3.461744890129273
29.53724832214765,42.28765100671141,3.46236631663709
29.53724832214765,42.95872483221476,3.461020242542538
29.53724832214765,43.62979865771812,3.4576387105167847
29.53724832214765,44.300872483221475,3.4521546467556212
29.53724832214765,44.97194630872483,3.444501867148915
29.53724832214765,45.64302013422819,3.434615335147126
29.53724832214765,46.314093959731544,3.422431215806693
29.53724832214765,46.9851677852349,3.4078867648954105
29.53724832214765,47.656241610738256,3.390920394666719
29.53724832214765,48.32731543624161,3.371471500735521
29.53724832214765,48.99838926174496,3.349480360003213
29.53724832214765,49.66946308724832,3.324888062935691
29.53724832214765,50.34053691275167,3.2976363536606637
29.53724832214765,51.01161073825503,3.267667557041005
29.53724832214765,51.682684563758386,3.2349247111607995
29.53724832214765,52.35375838926174,3.1993518474660205
29.53724832214765,53.0248322147651,3.160894581221025
29.53724832214765,53.695906040268454,3.1195012199128946
29.53724832214765,54.36697986577181,3.0751245816637107
29.53724832214765,55.03805369127517,3.0277248570161253
29.53724832214765,55.70912751677852,2.977274050287999
29.53724832214765,56.38020134228188,2.923762499062704
29.53724832214765,57.051275167785235,2.867208466207481
29.53724832214765,57.72234899328859,2.807671949935111
29.53724832214765,58.39342281879195,2.745274108203353
29.53724832214765,59.064496644295296,2.6802238212987177
29.53724832214765,59.73557046979865,2.612852652927108
29.53724832214765,60.40664429530201,2.543657862057955
