l1,l2,Lambda
0.1,17.276510067114092,1.6162675770642367
0.1,17.57785234899329,1.613982064339473
0.1,17.879194630872483,1.6118060143308628
0.1,18.180536912751677,1.609732615235372
0.1,18.48187919463087,1.6077555743813652
0.1,18.783221476510068,1.6058690701156724
0.1,19.084563758389262,1.6040677043331952
0.1,19.385906040268456,1.602346472564762
0.1,19.68724832214765,1.6007007383679588
0.1,19.988590604026843,1.5991261843398275
0.1,20.28993288590604,1.5976187951658527
0.1,20.591275167785234,1.596174834741542
0.1,20.892617449664428,1.5947908226730105
0.1,21.19395973154362,1.5934635048569192
0.1,21.49530201342282,1.5921898516199944
0.1,21.796644295302013,1.5909670296180758
0.1,22.097986577181207,1.5897923898820883
0.1,22.3993288590604,1.588663449211073
0.1,22.700671140939598,1.5875778810120746
0.1,23.00201342281879,1.5865335067567177
0.1,23.303355704697985,1.585528275666266
0.1,23.60469798657718,1.5845602717723806
0.1,23.906040268456376,1.5836276872078925
0.1,24.20738255033557,1.582728826996986
0.1,24.508724832214764,1.5818620947266322
0.1,24.810067114093957,1.581025980020177
0.1,25.11140939597315,1.5802190699570708
0.1,25.41275167785235,1.5794400221808191
0.1,25.714093959731542,1.578687576041936
0.1,26.015436241610736,1.5779605399847694
0.1,26.31677852348993,1.5772577911980392
0.1,26.618120805369127,1.576578262592034
0.1,26.91946308724832,1.5759209428984606
0.1,27.220805369127515,1.5752848848747927
0.1,27.52214765100671,1.5746691846859413
0.1,27.823489932885906,1.574072979477872
0.1,28.1248322147651,1.5734954636306042
0.1,28.426174496644293,1.5729358649713734
0.1,28.727516778523487,1.5723934565803037
0.1,29.02885906040268,1.5718675429809603
0.1,29.330201342281878,1.5713574615438592
0.1,29.631543624161072,1.5708625869202155
0.1,29.932885906040266,1.5703823240253807
0.1,30.23422818791946,1.5699161056565283
0.1,30.535570469798657,1.569463385577305
0.1,30.83691275167785,1.5690236578868235
0.1,31.138255033557044,1.5685964281009919
0.1,31.439597315436238,1.5681812214623028
0.1,31.740939597315435,1.5677776059657775
0.1,32.042281879194626,1.5673851447387033
0.1,32.343624161073826,1.5670034342905346
0.1,32.64496644295302,1.5666320903074855
0.1,32.946308724832214,1.5662707362823334
0.1,33.24765100671141,1.5659190199190434
0.1,33.5489932885906,1.5655766000557119
0.1,33.850335570469795,1.5652431595173966
0.1,34.15167785234899,1.5649183808217546
0.1,34.45302013422818,1.56460196923631
0.1,34.75436241610738,1.5642936480295089
0.1,35.05570469798658,1.5639931330968695
0.1,35.35704697986577,1.5637001630817682
0.1,35.658389261744965,1.563414498947238
0.1,35.95973154362416,1.563135896244931
0.1,36.26107382550335,1.5628641206069156
0.1,36.562416107382546,1.5625989523171229
0.1,36.86375838926174,1.562340185333054
0.1,37.165100671140934,1.5620876085539395
0.1,37.466442953020135,1.5618410319883833
0.1,37.76778523489933,1.561600258387128
0.1,38.06912751677852,1.5613651176547525
0.1,38.370469798657716,1.5611354345703825
0.1,38.67181208053691,1.5609110391165775
0.1,38.9731543624161,1.56069177140288
0.1,39.2744966442953,1.5604774717535883
0.1,39.57583892617449,1.5602680032603138
0.1,39.877181208053685,1.5600632154922058
0.1,40.178523489932886,1.5598629690085433
0.1,40.47986577181208,1.5596671283266932
0.1,40.78120805369127,1.5594755770717366
0.1,41.08255033557047,1.5592881747797656
0.1,41.38389261744966,1.559104816147774
0.1,41.685234899328854,1.5589253815750352
0.1,41.98657718120805,1.5587497599809832
0.1,42.28791946308724,1.5585778412104043
0.1,42.58926174496644,1.5584095200696348
0.1,42.89060402684564,1.5582447137438402
0.1,43.19194630872483,1.5580833063456763
0.1,43.493288590604024,1.5579252157341914
0.1,43.79463087248322,1.5577703462158392
0.1,44.09597315436241,1.5576186114156036
0.1,44.397315436241605,1.5574699298138606
0.1,44.6986577181208,1.5573242193106052
0.1,45.0,1.5571814096334828
0.40134228187919463,0.1,1.524368400500076
0.40134228187919463,0.40134228187919463,0.7196390825839784
0.40134228187919463,0.7026845637583892,1.391814075130465
0.40134228187919463,1.0040268456375838,0.42303746664904357
0.40134228187919463,1.3053691275167785,0.7320261370626776
0.40134228187919463,1.6067114093959731,1.6887311138343903
0.40134228187919463,1.9080536912751676,2.011467799035602
0.40134228187919463,2.209395973154362,2.1690049311493094
0.40134228187919463,2.510738255033557,2.240939385529235
0.40134228187919463,2.8120805369127515,2.2630702075950855
0.40134228187919463,3.113422818791946,2.2562330745961447
0.40134228187919463,3.414765100671141,2.232970307992565
0.40134228187919463,3.716107382550335,2.2009201631023005
0.40134228187919463,4.017449664429529,2.164752215935516
0.40134228187919463,4.318791946308724,2.1273053651205363
0.40134228187919463,4.6201342281879185,2.0902756648011436
0.40134228187919463,4.921476510067113,2.054640785242849
0.40134228187919463,5.222818791946308,2.0209275256181067
0.40134228187919463,5.5241610738255025,1.9893806850231663
0.40134228187919463,5.825503355704697,1.960071615285467
0.40134228187919463,6.126845637583892,1.9329667190111048
0.40134228187919463,6.428187919463086,1.907972383054167
0.40134228187919463,6.729530201342281,1.8849623155694
0.40134228187919463,7.030872483221476,1.863795708908052
0.40134228187919463,7.3322147651006695,1.8443284076810837
0.40134228187919463,7.633557046979864,1.826418810198534
0.40134228187919463,7.934899328859059,1.809932184532023
0.40134228187919463,8.236241610738254,1.794742568096257
0.40134228187919463,8.537583892617448,1.780733778001869
0.40134228187919463,8.838926174496644,1.7677993573539847
0.40134228187919463,9.140268456375837,1.7558421820755616
0.40134228187919463,9.441610738255033,1.744774354667583
0.40134228187919463,9.742953020134227,1.734516275571627
0.40134228187919463,10.04429530201342,1.724996124812974
0.40134228187919463,10.345637583892616,1.7161491111565443
0.40134228187919463,10.64697986577181,1.7079167237616961
0.40134228187919463,10.948322147651005,1.7002462395486255
0.40134228187919463,11.249664429530199,1.6930899880147923
0.40134228187919463,11.551006711409395,1.686405046538897
0.40134228187919463,11.852348993288588,1.6801525596072444
0.40134228187919463,12.153691275167784,1.6742974438576737
0.40134228187919463,12.455033557046978,1.668807896919098
0.40134228187919463,12.756375838926173,1.6636551233157821
0.40134228187919463,13.057718120805367,1.6588129697613274
0.40134228187919463,13.359060402684563,1.6542577071052686
0.40134228187919463,13.660402684563756,1.649967720204507
0.40134228187919463,13.961744966442952,1.645923337163096
0.40134228187919463,14.263087248322146,1.6421066150016679
0.40134228187919463,14.56442953020134,1.6385011782838117
0.40134228187919463,14.865771812080535,1.63509207032701
0.40134228187919463,15.167114093959729,1.6318655861150497
0.40134228187919463,15.468456375838924,1.62880917158798
0.40134228187919463,15.769798657718118,1.625911315437296
0.40134228187919463,16.071140939597313,1.6231614389202396
0.40134228187919463,16.37248322147651,1.6205498119894168
0.40134228187919463,16.673825503355705,1.6180674723893675
0.40134228187919463,16.9751677852349,1.6157061700538073
0.40134228187919463,17.276510067114092,1.6134582812210219
0.40134228187919463,17.57785234899329,1.6113167678443654
0.40134228187919463,17.879194630872483,1.6092751151408162
0.40134228187919463,18.180536912751677,1.6073272930867635
0.40134228187919463,18.48187919463087,1.6054677194956815
0.40134228187919463,18.783221476510068,1.603691207817083
0.40134228187919463,19.084563758389262,1.6019929438687401
0.40134228187919463,19.385906040268456,1.60036845271872
0.40134228187919463,19.68724832214765,1.5988135737014146
0.40134228187919463,19.988590604026843,1.5973244302319929
0.40134228187919463,20.28993288590604,1.5958974073586152
0.40134228187919463,20.591275167785234,1.5945291324587192
0.40134228187919463,20.892617449664428,1.5932164563778854
0.40134228187919463,21.19395973154362,1.591956439212046
0.40134228187919463,21.49530201342282,1.5907463236779482
0.40134228187919463,21.796644295302013,1.589583534630762
0.40134228187919463,22.097986577181207,1.5884656637688803
0.40134228187919463,22.3993288590604,1.587390444238587
0.40134228187919463,22.700671140939598,1.5863557520325604
0.40134228187919463,23.00201342281879,1.585359589730693
0.40134228187919463,23.303355704697985,1.5844000830437146
0.40134228187919463,23.60469798657718,1.5834754694062296
0.40134228187919463,23.906040268456376,1.5825840888084644
0.40134228187919463,24.20738255033557,1.581724380355356
0.40134228187919463,24.508724832214764,1.5808948746217564
0.40134228187919463,24.810067114093957,1.5800941794289265
0.40134228187919463,25.11140939597315,1.5793209865210056
0.40134228187919463,25.41275167785235,1.5785740545629146
0.40134228187919463,25.714093959731542,1.5778522191978606
0.40134228187919463,26.015436241610736,1.5771543739225475
0.40134228187919463,26.31677852348993,1.576479474822481
0.40134228187919463,26.618120805369127,1.5758265333361068
0.40134228187919463,26.91946308724832,1.5751946087657565
0.40134228187919463,27.220805369127515,1.5745828217347835
0.40134228187919463,27.52214765100671,1.573990321440469
0.40134228187919463,27.823489932885906,1.5734163143979767
0.40134228187919463,28.1248322147651,1.5728600406420956
0.40134228187919463,28.426174496644293,1.5723207832002015
0.40134228187919463,28.727516778523487,1.5717978534534205
0.40134228187919463,29.02885906040268,1.5712906098625379
0.40134228187919463,29.330201342281878,1.570798431777052
0.40134228187919463,29.631543624161072,1.5703207289098868
0.40134228187919463,29.932885906040266,1.5698569446348425
0.40134228187919463,30.23422818791946,1.5694065439880827
0.40134228187919463,30.535570469798657,1.5689690154911222
0.40134228187919463,30.83691275167785,1.5685438832667253
0.40134228187919463,31.138255033557044,1.5681306799019714
0.40134228187919463,31.439597315436238,1.5677289626107012
0.40134228187919463,31.740939597315435,1.567338319923769
0.40134228187919463,32.042281879194626,1.566958343621673
0.40134228187919463,32.343624161073826,1.566588652027573
0.40134228187919463,32.64496644295302,1.566228877647625
0.40134228187919463,32.946308724832214,1.565878668554698
0.40134228187919463,33.24765100671141,1.5655376899863294
0.40134228187919463,33.5489932885906,1.5652056281192241
0.40134228187919463,33.850335570469795,1.5648821673972357
0.40134228187919463,34.15167785234899,1.5645670162004108
0.40134228187919463,34.45302013422818,1.564259895891114
0.40134228187919463,34.75436241610738,1.5639605381100687
0.40134228187919463,35.05570469798658,1.5636686794939405
0.40134228187919463,35.35704697986577,1.563384074334773
0.40134228187919463,35.658389261744965,1.5631064845033078
0.40134228187919463,35.95973154362416,1.5628356863059771
0.40134228187919463,36.26107382550335,1.5625714527983103
0.40134228187919463,36.562416107382546,1.562313575753944
0.40134228187919463,36.86375838926174,1.5620618579436338
0.40134228187919463,37.165100671140934,1.5618161071528667
0.40134228187919463,37.466442953020135,1.5615761306431464
0.40134228187919463,37.76778523489933,1.5613417483617695
0.40134228187919463,38.06912751677852,1.5611127986514821
0.40134228187919463,38.370469798657716,1.5608891026685847
0.40134228187919463,38.67181208053691,1.5606705114865778
0.40134228187919463,38.9731543624161,1.5604568690656546
0.40134228187919463,39.2744966442953,1.5602480228944895
0.40134228187919463,39.57583892617449,1.5600438299704682
0.40134228187919463,39.877181208053685,1.5598441656895108
0.40134228187919463,40.178523489932886,1.559648885055611
0.40134228187919463,40.47986577181208,1.5594578638949472
0.40134228187919463,40.78120805369127,1.5592709850214117
0.40134228187919463,41.08255033557047,1.5590881254170863
0.40134228187919463,41.38389261744966,1.5589091710865797
0.40134228187919463,41.685234899328854,1.5587340136232264
0.40134228187919463,41.98657718120805,1.5585625422696543
0.40134228187919463,42.28791946308724,1.5583946628234415
0.40134228187919463,42.58926174496644,1.558230263367968
0.40134228187919463,42.89060402684564,1.5580692559848581
0.40134228187919463,43.19194630872483,1.5579115537913943
0.40134228187919463,43.493288590604024,1.5577570592128573
0.40134228187919463,43.79463087248322,1.557605681337995
0.40134228187919463,44.09597315436241,1.557457354129367
0.40134228187919463,44.397315436241605,1.5573119883557514
0.40134228187919463,44.6986577181208,1.5571694972329206
0.40134228187919463,45.0,1.5570298061598604
0.7026845637583892,0.1,14.09773620114879
0.7026845637583892,0.40134228187919463,0.7846141603569083
0.7026845637583892,0.7026845637583892,0.09304432447973461
0.7026845637583892,1.0040268456375838,0.41888885780956536
0.7026845637583892,1.3053691275167785,2.3106573421731964
0.7026845637583892,1.6067114093959731,-1.3668068891416687
0.7026845637583892,1.9080536912751676,0.4969499731152258
0.7026845637583892,2.209395973154362,1.2246020458725995
0.7026845637583892,2.510738255033557,1.542567145695063
0.7026845637583892,2.8120805369127515,1.7166261829241853
0.7026845637583892,3.113422818791946,1.818921892373565
0.7026845637583892,3.414765100671141,1.8783909812045254
0.7026845637583892,3.716107382550335,1.9104995749448237
0.7026845637583892,4.017449664429529,1.9247576043732408
0.7026845637583892,4.318791946308724,1.927353698660286
0.7026845637583892,4.6201342281879185,1.92240972340237
0.7026845637583892,4.921476510067113,1.9126994806265152
0.7026845637583892,5.222818791946308,1.900096894786601
0.7026845637583892,5.5241610738255025,1.8858682703655398
0.7026845637583892,5.825503355704697,1.8708658908357312
0.7026845637583892,6.126845637583892,1.855658990441473
0.7026845637583892,6.428187919463086,1.8406218130527199
0.7026845637583892,6.729530201342281,1.825995028383826
0.7026845637583892,7.030872483221476,1.8119267857188266
0.7026845637583892,7.3322147651006695,1.798502046557988
0.7026845637583892,7.633557046979864,1.7857629229016676
0.7026845637583892,7.934899328859059,1.7737220120309674
0.7026845637583892,8.236241610738254,1.7623726367675003
0.7026845637583892,8.537583892617448,1.7516954934380708
0.7026845637583892,8.838926174496644,1.7416634665675
0.7026845637583892,9.140268456375837,1.7322450157930531
0.7026845637583892,9.441610738255033,1.7234059754900657
0.7026845637583892,9.742953020134227,1.715111659395312
0.7026845637583892,10.04429530201342,1.7073276162758517
0.7026845637583892,10.345637583892616,1.7000203747643772
0.7026845637583892,10.64697986577181,1.6931579866584117
0.7026845637583892,10.948322147651005,1.6867099694407328
0.7026845637583892,11.249664429530199,1.6806477266991715
0.7026845637583892,11.551006711409395,1.6749443838380182
0.7026845637583892,11.852348993288588,1.6695749414337344
0.7026845637583892,12.153691275167784,1.6645161476511046
0.7026845637583892,12.455033557046978,1.6597464440793122
0.7026845637583892,12.756375838926173,1.6552458351471067
0.7026845637583892,13.057718120805367,1.6509958310696284
0.7026845637583892,13.359060402684563,1.6469793305627574
0.7026845637583892,13.660402684563756,1.6431805504790065
0.7026845637583892,13.961744966442952,1.6395848522926113
0.7026845637583892,14.263087248322146,1.636178751010393
0.7026845637583892,14.56442953020134,1.6329497560596304
0.7026845637583892,14.865771812080535,1.6298863469022244
0.7026845637583892,15.167114093959729,1.6269778636236791
0.7026845637583892,15.468456375838924,1.6242144303034751
0.7026845637583892,15.769798657718118,1.6215869146790813
0.7026845637583892,16.071140939597313,1.6190868634090407
0.7026845637583892,16.37248322147651,1.6167064353646623
0.7026845637583892,16.673825503355705,1.6144383531739308
0.7026845637583892,16.9751677852349,1.6122758629532405
0.7026845637583892,17.276510067114092,1.6102127026035342
0.7026845637583892,17.57785234899329,1.6082430458000034
0.7026845637583892,17.879194630872483,1.6063614689994241
0.7026845637583892,18.180536912751677,1.6045629225119957
0.7026845637583892,18.48187919463087,1.602842708774944
0.7026845637583892,18.783221476510068,1.6011964473529636
0.7026845637583892,19.084563758389262,1.5996200502170597
0.7026845637583892,19.385906040268456,1.5981096999219215
0.7026845637583892,19.68724832214765,1.5966618239406594
0.7026845637583892,19.988590604026843,1.5952731003735214
0.7026845637583892,20.28993288590604,1.5939404054855626
0.7026845637583892,20.591275167785234,1.5926608161184372
0.7026845637583892,20.892617449664428,1.5914316015673886
0.7026845637583892,21.19395973154362,1.5902501888637666
0.7026845637583892,21.49530201342282,1.5891141736974814
0.7026845637583892,21.796644295302013,1.5880212901205673
0.7026845637583892,22.097986577181207,1.5869694199187356
0.7026845637583892,22.3993288590604,1.5859565684693158
0.7026845637583892,22.700671140939598,1.5849808514535448
0.7026845637583892,23.00201342281879,1.5840405039629095
0.7026845637583892,23.303355704697985,1.5831338560718584
0.7026845637583892,23.60469798657718,1.5822593361556905
0.7026845637583892,23.906040268456376,1.5814154621072738
0.7026845637583892,24.20738255033557,1.5806008344419153
0.7026845637583892,24.508724832214764,1.5798141351926058
0.7026845637583892,24.810067114093957,1.5790541187313676
0.7026845637583892,25.11140939597315,1.578319602663426
0.7026845637583892,25.41275167785235,1.5776094692241505
0.7026845637583892,25.714093959731542,1.5769226584091016
0.7026845637583892,26.015436241610736,1.5762581778437605
0.7026845637583892,26.31677852348993,1.5756150733210093
0.7026845637583892,26.618120805369127,1.574992449984558
0.7026845637583892,26.91946308724832,1.5743894548709094
0.7026845637583892,27.220805369127515,1.5738052752684601
0.7026845637583892,27.52214765100671,1.5732391498224643
0.7026845637583892,27.823489932885906,1.5726903475905185
0.7026845637583892,28.1248322147651,1.5721581652508543
0.7026845637583892,28.426174496644293,1.571641951443743
0.7026845637583892,28.727516778523487,1.571141076284347
0.7026845637583892,29.02885906040268,1.5706549442435733
0.7026845637583892,29.330201342281878,1.5701829903591704
0.7026845637583892,29.631543624161072,1.5697246644583556
0.7026845637583892,29.932885906040266,1.5692794581043115
0.7026845637583892,30.23422818791946,1.5688468748825457
0.7026845637583892,30.535570469798657,1.568426447099223
0.7026845637583892,30.83691275167785,1.568017723985513
0.7026845637583892,31.138255033557044,1.5676202789584401
0.7026845637583892,31.439597315436238,1.5672337033388117
0.7026845637583892,31.740939597315435,1.5668576119520956
0.7026845637583892,32.042281879194626,1.5664916256325014
0.7026845637583892,32.343624161073826,1.566135384948937
0.7026845637583892,32.64496644295302,1.5657885517245402
0.7026845637583892,32.946308724832214,1.5654508055897367
0.7026845637583892,33.24765100671141,1.565121827297611
0.7026845637583892,33.5489932885906,1.5648013089964137
0.7026845637583892,33.850335570469795,1.5644889793581434
0.7026845637583892,34.15167785234899,1.564184563917257
0.7026845637583892,34.45302013422818,1.5638877858227003
0.7026845637583892,34.75436241610738,1.5635984025565766
0.7026845637583892,35.05570469798658,1.5633161663333468
0.7026845637583892,35.35704697986577,1.563040847752104
0.7026845637583892,35.658389261744965,1.562772223446853
0.7026845637583892,35.95973154362416,1.5625100860279035
0.7026845637583892,36.26107382550335,1.5622542074012928
0.7026845637583892,36.562416107382546,1.562004410699273
0.7026845637583892,36.86375838926174,1.5617605114355038
0.7026845637583892,37.165100671140934,1.561522300143759
0.7026845637583892,37.466442953020135,1.561289626212101
0.7026845637583892,37.76778523489933,1.5610622996935823
0.7026845637583892,38.06912751677852,1.5608401806766052
0.7026845637583892,38.370469798657716,1.560623101222741
0.7026845637583892,38.67181208053691,1.5604109137026412
0.7026845637583892,38.9731543624161,1.5602034688684152
0.7026845637583892,39.2744966442953,1.5600006238495316
0.7026845637583892,39.57583892617449,1.5598022469046808
0.7026845637583892,39.877181208053685,1.55960821215316
0.7026845637583892,40.178523489932886,1.5594183997114193
0.7026845637583892,40.47986577181208,1.559232667766559
0.7026845637583892,40.78120805369127,1.5590509257613543
0.7026845637583892,41.08255033557047,1.55887304919775
0.7026845637583892,41.38389261744966,1.5586989166784426
0.7026845637583892,41.685234899328854,1.5585284474789434
0.7026845637583892,41.98657718120805,1.5583615292554507
0.7026845637583892,42.28791946308724,1.558198059216337
0.7026845637583892,42.58926174496644,1.5580379498756887
0.7026845637583892,42.89060402684564,1.557881109764317
0.7026845637583892,43.19194630872483,1.5577274608633902
0.7026845637583892,43.493288590604024,1.5575768937846601
0.7026845637583892,43.79463087248322,1.5574293447191048
0.7026845637583892,44.09597315436241,1.5572847329933148
0.7026845637583892,44.397315436241605,1.5571429581804028
0.7026845637583892,44.6986577181208,1.5570039847415034
0.7026845637583892,45.0,1.5568677146016812
1.0040268456375838,0.1,4.905986973560997
1.0040268456375838,0.40134228187919463,-1.9532389894961308
1.0040268456375838,0.7026845637583892,0.16630245646809033
1.0040268456375838,1.0040268456375838,0.02429562794596018
1.0040268456375838,1.3053691275167785,3.1101137285149894
1.0040268456375838,1.6067114093959731,2.383920878481863
1.0040268456375838,1.9080536912751676,-1.1453633750143715
1.0040268456375838,2.209395973154362,-0.5069306610959241
1.0040268456375838,2.510738255033557,0.5933775467041579
1.0040268456375838,2.8120805369127515,1.0785851562518818
1.0040268456375838,3.113422818791946,1.3370840530108528
1.0040268456375838,3.414765100671141,1.4938468241620337
1.0040268456375838,3.716107382550335,1.5952970864975002
1.0040268456375838,4.017449664429529,1.6625932840132835
1.0040268456375838,4.318791946308724,1.7072142838831403
1.0040268456375838,4.6201342281879185,1.7361977499171928
1.0040268456375838,4.921476510067113,1.754190649877763
1.0040268456375838,5.222818791946308,1.76439302558984
1.0040268456375838,5.5241610738255025,1.769061870448604
1.0040268456375838,5.825503355704697,1.769811585300744
1.0040268456375838,6.126845637583892,1.7678070037071172
1.0040268456375838,6.428187919463086,1.7638930881072834
1.0040268456375838,6.729530201342281,1.7586846384700714
1.0040268456375838,7.030872483221476,1.7526298789383945
1.0040268456375838,7.3322147651006695,1.7460549882958527
1.0040268456375838,7.633557046979864,1.7391970511694794
1.0040268456375838,7.934899328859059,1.732227557753072
1.0040268456375838,8.236241610738254,1.7252692936962033
1.0040268456375838,8.537583892617448,1.7184092917385556
1.0040268456375838,8.838926174496644,1.7117080778813518
1.0040268456375838,9.140268456375837,1.7052065283149525
1.0040268456375838,9.441610738255033,1.698931008464286
1.0040268456375838,9.742953020134227,1.6928971195762943
1.0040268456375838,10.04429530201342,1.6871125831796754
1.0040268456375838,10.345637583892616,1.681579505554882
1.0040268456375838,10.64697986577181,1.6762958626101534
1.0040268456375838,10.948322147651005,1.6712567753736944
1.0040268456375838,11.249664429530199,1.6664552823316112
1.0040268456375838,11.551006711409395,1.66188301832696
1.0040268456375838,11.852348993288588,1.6575308720584088
1.0040268456375838,12.153691275167784,1.653389154153519
1.0040268456375838,12.455033557046978,1.6494481223359836
1.0040268456375838,12.756375838926173,1.6456979394874451
1.0040268456375838,13.057718120805367,1.6421289608555458
1.0040268456375838,13.359060402684563,1.6387317320627253
1.0040268456375838,13.660402684563756,1.6354971939689151
1.0040268456375838,13.961744966442952,1.6324165967361584
1.0040268456375838,14.263087248322146,1.6294815722124547
1.0040268456375838,14.56442953020134,1.6266841550073399
1.0040268456375838,14.865771812080535,1.6240167782115844
1.0040268456375838,15.167114093959729,1.6214723288042316
1.0040268456375838,15.468456375838924,1.6190440438400384
1.0040268456375838,15.769798657718118,1.616725538113152
1.0040268456375838,16.071140939597313,1.6145108202527587
1.0040268456375838,16.37248322147651,1.6123942404221316
1.0040268456375838,16.673825503355705,1.610370477455701
1.0040268456375838,16.9751677852349,1.6084345212529414
1.0040268456375838,17.276510067114092,1.6065816681697818
1.0040268456375838,17.57785234899329,1.6048075041530208
1.0040268456375838,17.879194630872483,1.6031078720869192
1.0040268456375838,18.180536912751677,1.6014788582281905
1.0040268456375838,18.48187919463087,1.5999167823989404
1.0040268456375838,18.783221476510068,1.5984182005426326
1.0040268456375838,19.084563758389262,1.5969798651860188
1.0040268456375838,19.385906040268456,1.5955987170159218
1.0040268456375838,19.68724832214765,1.5942718760983772
1.0040268456375838,19.988590604026843,1.592996637631579
1.0040268456375838,20.28993288590604,1.5917704611721664
1.0040268456375838,20.591275167785234,1.5905909423350777
1.0040268456375838,20.892617449664428,1.589455819515969
1.0040268456375838,21.19395973154362,1.5883629608524201
1.0040268456375838,21.49530201342282,1.5873103539993672
1.0040268456375838,21.796644295302013,1.5862961045334583
1.0040268456375838,22.097986577181207,1.5853184117048138
1.0040268456375838,22.3993288590604,1.5843755995951807
1.0040268456375838,22.700671140939598,1.5834660706927732
1.0040268456375838,23.00201342281879,1.5825883093724304
1.0040268456375838,23.303355704697985,1.5817408896413316
1.0040268456375838,23.60469798657718,1.5809224586432042
1.0040268456375838,23.906040268456376,1.580131737546811
1.0040268456375838,24.20738255033557,1.5793675127266706
1.0040268456375838,24.508724832214764,1.5786286404412881
1.0040268456375838,24.810067114093957,1.5779140344363671
1.0040268456375838,25.11140939597315,1.5772226659873705
1.0040268456375838,25.41275167785235,1.5765535564248379
1.0040268456375838,25.714093959731542,1.575905771546337
1.0040268456375838,26.015436241610736,1.5752784357290064
1.0040268456375838,26.31677852348993,1.574670704928673
1.0040268456375838,26.618120805369127,1.5740817905997693
1.0040268456375838,26.91946308724832,1.573510933090497
1.0040268456375838,27.220805369127515,1.572957412685828
1.0040268456375838,27.52214765100671,1.5724205500602018
1.0040268456375838,27.823489932885906,1.5718996906177516
1.0040268456375838,28.1248322147651,1.5713942132151575
1.0040268456375838,28.426174496644293,1.5709035231214608
1.0040268456375838,28.727516778523487,1.5704270534296085
1.0040268456375838,29.02885906040268,1.5699642742279778
1.0040268456375838,29.330201342281878,1.569514673321886
1.0040268456375838,29.631543624161072,1.5690777572385766
1.0040268456375838,29.932885906040266,1.56865306229508
1.0040268456375838,30.23422818791946,1.568240139550779
1.0040268456375838,30.535570469798657,1.567838567077602
1.0040268456375838,30.83691275167785,1.5674479295086459
1.0040268456375838,31.138255033557044,1.5670678459817748
1.0040268456375838,31.439597315436238,1.5666979396813534
1.0040268456375838,31.740939597315435,1.566337851226124
1.0040268456375838,32.042281879194626,1.565987245111333
1.0040268456375838,32.343624161073826,1.5656457929108747
1.0040268456375838,32.64496644295302,1.5653131788460035
1.0040268456375838,32.946308724832214,1.5649891115886723
1.0040268456375838,33.24765100671141,1.5646732973799782
1.0040268456375838,33.5489932885906,1.56436545355118
1.0040268456375838,33.850335570469795,1.5640653168185497
1.0040268456375838,34.15167785234899,1.5637726503914533
1.0040268456375838,34.45302013422818,1.5634872039965806
1.0040268456375838,34.75436241610738,1.5632087380954593
1.0040268456375838,35.05570469798658,1.5629370296351104
1.0040268456375838,35.35704697986577,1.5626718625704181
1.0040268456375838,35.658389261744965,1.5624130435210886
1.0040268456375838,35.95973154362416,1.562160356123097
1.0040268456375838,36.26107382550335,1.5619136082779461
