m1,m2,Lambda
8.733959731543624,67.78845637583893,-2.7873228802213252
8.733959731543624,68.45953020134229,-2.773851923410347
8.733959731543624,69.13060402684565,-2.7567992720529695
8.733959731543624,69.801677852349,-2.736017162052505
8.733959731543624,70.47275167785236,-2.712406234326959
8.733959731543624,71.14382550335571,-2.6875657808389315
8.733959731543624,71.81489932885907,-2.6624131712363255
8.733959731543624,72.48597315436243,-2.636480193866746
8.733959731543624,73.15704697986578,-2.608057105118615
8.733959731543624,73.82812080536914,-2.5745606138836012
8.733959731543624,74.4991946308725,-2.5329312551876804
8.733959731543624,75.17026845637584,-2.4804117718752945
8.733959731543624,75.8413422818792,-2.415787540444608
8.733959731543624,76.51241610738255,-2.3403221724235572
8.733959731543624,77.1834899328859,-2.2575073420675205
8.733959731543624,77.85456375838926,-2.1718022742399916
8.733959731543624,78.52563758389262,-2.087334847046914
8.733959731543624,79.19671140939597,-2.007186986456179
8.733959731543624,79.86778523489933,-1.9332144700375185
8.733959731543624,80.53885906040269,-1.8660971645276299
8.733959731543624,81.20993288590604,-1.8053971176679626
8.733959731543624,81.8810067114094,-1.7495579812766469
8.733959731543624,82.55208053691275,-1.6959312048536275
8.733959731543624,83.22315436241611,-1.6410580037539368
8.733959731543624,83.89422818791947,-1.581464990914846
8.733959731543624,84.56530201342282,-1.5149059859786485
8.733959731543624,85.23637583892618,-1.4413622775160064
8.733959731543624,85.90744966442954,-1.3629985602850783
8.733959731543624,86.57852348993289,-1.2831270352653492
8.733959731543624,87.24959731543625,-1.2050243522623398
8.733959731543624,87.9206711409396,-1.1312435433203112
8.733959731543624,88.59174496644296,-1.063449472020267
8.733959731543624,89.26281879194632,-1.0025216243030093
8.733959731543624,89.93389261744967,-0.9487087110179332
8.733959731543624,90.60496644295303,-0.9017350929871589
8.733959731543624,91.27604026845638,-0.8608355430746507
8.733959731543624,91.94711409395974,-0.824736178547077
8.733959731543624,92.6181879194631,-0.7916342363700093
8.733959731543624,93.28926174496645,-0.7592701422164003
8.733959731543624,93.96033557046981,-0.7252088467406579
8.733959731543624,94.63140939597317,-0.6873770313498114
8.733959731543624,95.30248322147652,-0.6446916343788655
8.733959731543624,95.97355704697988,-0.5974161620981993
8.733959731543624,96.64463087248323,-0.5469873680870916
8.733959731543624,97.31570469798658,-0.49544277352515054
8.733959731543624,97.98677852348993,-0.4448218811294822
8.733959731543624,98.65785234899329,-0.39679798578170916
8.733959731543624,99.32892617449664,-0.35256123846810017
8.733959731543624,100.0,-0.31285205664157184
9.405033557046979,0.01,1.6801709526957103
9.405033557046979,0.6810738255033557,1.7741303753026443
9.405033557046979,1.3521476510067114,1.8864898036687836
9.405033557046979,2.023221476510067,2.006364756159649
9.405033557046979,2.6942953020134226,2.12841508297786
9.405033557046979,3.3653691275167783,2.2500219402028856
9.405033557046979,4.036442953020134,2.36982982693521
9.405033557046979,4.707516778523489,2.487053842358711
9.405033557046979,5.378590604026845,2.601148826765836
9.405033557046979,6.049664429530202,2.71164529218301
9.405033557046979,6.720738255033557,2.8180621296568993
9.405033557046979,7.391812080536912,2.9198534131674956
9.405033557046979,8.062885906040268,3.016368808050303
9.405033557046979,8.733959731543624,3.1068182200367342
9.405033557046979,9.405033557046979,3.190238095092452
9.405033557046979,10.076107382550335,3.265461394325719
9.405033557046979,10.747181208053691,3.331096477707756
9.405033557046979,11.418255033557047,3.3855213160679023
9.405033557046979,12.089328859060403,3.4268995279835313
9.405033557046979,12.760402684563758,3.4532236368463245
9.405033557046979,13.431476510067114,3.4623833523062375
9.405033557046979,14.10255033557047,3.4522477162197807
9.405033557046979,14.773624161073824,3.4207404324829676
9.405033557046979,15.44469798657718,3.3658849910551227
9.405033557046979,16.11577181208054,3.2858062547910016
9.405033557046979,16.786845637583895,3.178706320661055
9.405033557046979,17.45791946308725,3.0429023695500383
9.405033557046979,18.128993288590607,2.877196911686182
9.405033557046979,18.80006711409396,2.6823632533362884
9.405033557046979,19.471140939597316,2.465710856399655
9.405033557046979,20.14221476510067,2.250618931434518
9.405033557046979,20.813288590604028,2.0775287262743123
9.405033557046979,21.484362416107384,1.963322906069789
9.405033557046979,22.15543624161074,1.8769711553222652
9.405033557046979,22.826510067114096,1.7884105487525583
9.405033557046979,23.497583892617453,1.6975056611992054
9.405033557046979,24.16865771812081,1.6260781606240597
9.405033557046979,24.83973154362416,1.589141228192899
9.405033557046979,25.510805369127517,1.5728927779357038
9.405033557046979,26.181879194630874,1.5546229820400257
9.405033557046979,26.85295302013423,1.5245686004555974
9.405033557046979,27.524026845637586,1.4877335840121348
9.405033557046979,28.195100671140942,1.4583359992992204
9.405033557046979,28.866174496644298,1.44788873092957
9.405033557046979,29.53724832214765,1.4533940203358078
9.405033557046979,30.208322147651007,1.4620785019600762
9.405033557046979,30.879395973154363,1.4637075838408298
9.405033557046979,31.55046979865772,1.4550220360630317
9.405033557046979,32.22154362416107,1.4387580283265724
9.405033557046979,32.89261744966443,1.421657348946533
9.405033557046979,33.563691275167784,1.4110508695637733
9.405033557046979,34.23476510067114,1.4099882697944819
9.405033557046979,34.905838926174496,1.415251264161886
9.405033557046979,35.57691275167785,1.4206274540561787
9.405033557046979,36.24798657718121,1.4210270264767684
9.405033557046979,36.919060402684565,1.414015271456402
9.405033557046979,37.590134228187914,1.3995787056658433
9.405033557046979,38.26120805369127,1.3795082122545441
9.405033557046979,38.932281879194626,1.3567249468258704
9.405033557046979,39.60335570469798,1.3343136287274129
9.405033557046979,40.27442953020134,1.3142639236166285
9.405033557046979,40.945503355704695,1.2966010420597949
9.405033557046979,41.61657718120805,1.2796252677917639
9.405033557046979,42.28765100671141,1.260980893384736
9.405033557046979,42.95872483221476,1.2386399674413413
9.405033557046979,43.62979865771812,1.2113373478954665
9.405033557046979,44.300872483221475,1.1785845918631348
9.405033557046979,44.97194630872483,1.1405204406504066
9.405033557046979,45.64302013422819,1.0977356332987644
9.405033557046979,46.314093959731544,1.051096072679879
9.405033557046979,46.9851677852349,1.001544323810867
9.405033557046979,47.656241610738256,0.9498755281587659
9.405033557046979,48.32731543624161,0.8965324986955905
9.405033557046979,48.99838926174496,0.8414979035355843
9.405033557046979,49.66946308724832,0.7843318139966728
9.405033557046979,50.34053691275167,0.7243246844220879
9.405033557046979,51.01161073825503,0.6606809766674951
9.405033557046979,51.682684563758386,0.5926597271720854
9.405033557046979,52.35375838926174,0.5196460014116479
9.405033557046979,53.0248322147651,0.44116501815511877
9.405033557046979,53.695906040268454,0.3568625450247652
9.405033557046979,54.36697986577181,0.26647066100422345
9.405033557046979,55.03805369127517,0.16976949132504873
9.405033557046979,55.70912751677852,0.0665493063554492
9.405033557046979,56.38020134228188,-0.04342507950280064
9.405033557046979,57.051275167785235,-0.16044598032758628
9.405033557046979,57.72234899328859,-0.28488689120809757
9.405033557046979,58.39342281879195,-0.4172130729360313
9.405033557046979,59.064496644295296,-0.5579694284003394
9.405033557046979,59.73557046979865,-0.707732005603855
9.405033557046979,60.40664429530201,-0.8670005381870386
9.405033557046979,61.077718120805365,-1.0359938090741132
9.405033557046979,61.74879194630872,-1.214289315974421
9.405033557046979,62.41986577181208,-1.400247003998855
9.405033557046979,63.09093959731543,-1.5902631575298056
9.405033557046979,63.76201342281879,-1.7782904330889013
9.405033557046979,64.43308724832215,-1.956687894333212
9.405033557046979,65.10416107382551,-2.1191194446328705
9.405033557046979,65.77523489932886,-2.26338276528971
9.405033557046979,66.44630872483222,-2.390340283243719
9.405033557046979,67.11738255033558,-2.4998779600802408
9.405033557046979,67.78845637583893,-2.5896239168653796
9.405033557046979,68.45953020134229,-2.6586013052126405
9.405033557046979,69.13060402684565,-2.710183450425197
9.405033557046979,69.801677852349,-2.7492163967411725
9.405033557046979,70.47275167785236,-2.7775734120608035
9.405033557046979,71.14382550335571,-2.7941968535979607
9.405033557046979,71.81489932885907,-2.7988938731420823
9.405033557046979,72.48597315436243,-2.7944552017320223
9.405033557046979,73.15704697986578,-2.7846442934012323
9.405033557046979,73.82812080536914,-2.7715279310335013
9.405033557046979,74.4991946308725,-2.755293839107678
9.405033557046979,75.17026845637584,-2.735849992061044
9.405033557046979,75.8413422818792,-2.7139681407130887
9.405033557046979,76.51241610738255,-2.690950795105643
9.405033557046979,77.1834899328859,-2.6676378124286155
9.405033557046979,77.85456375838926,-2.6438465324818985
9.405033557046979,78.52563758389262,-2.6184157151319063
9.405033557046979,79.19671140939597,-2.589461627518268
9.405033557046979,79.86778523489933,-2.5546239213922908
9.405033557046979,80.53885906040269,-2.511461222484706
9.405033557046979,81.20993288590604,-2.458200254516808
9.405033557046979,81.8810067114094,-2.3946095255903095
9.405033557046979,82.55208053691275,-2.3223739614642933
9.405033557046979,83.22315436241611,-2.244622738980644
9.405033557046979,83.89422818791947,-2.1649629480478607
9.405033557046979,84.56530201342282,-2.0866313909130554
9.405033557046979,85.23637583892618,-2.0120553880748893
9.405033557046979,85.90744966442954,-1.9427466263974709
9.405033557046979,86.57852348993289,-1.8793385824622197
9.405033557046979,87.24959731543625,-1.8216315420381837
9.405033557046979,87.9206711409396,-1.7685965438238547
9.405033557046979,88.59174496644296,-1.718374030927444
9.405033557046979,89.26281879194632,-1.6683858563069331
9.405033557046979,89.93389261744967,-1.6157312983206935
9.405033557046979,90.60496644295303,-1.557945158664642
9.405033557046979,91.27604026845638,-1.4938765344321452
9.405033557046979,91.94711409395974,-1.42414799439049
9.405033557046979,92.6181879194631,-1.3508469819808664
9.405033557046979,93.28926174496645,-1.2767011803480657
9.405033557046979,93.96033557046981,-1.204294486724973
9.405033557046979,94.63140939597317,-1.1356412943291503
9.405033557046979,95.30248322147652,-1.0720912116761496
9.405033557046979,95.97355704697988,-1.0144019325453237
9.405033557046979,96.64463087248323,-0.9628487400665316
9.405033557046979,97.31570469798658,-0.9173063985759486
9.405033557046979,97.98677852348993,-0.8772845211206851
9.405033557046979,98.65785234899329,-0.8419225496577498
9.405033557046979,99.32892617449664,-0.8099685027124586
9.405033557046979,100.0,-0.7797876869883331
10.076107382550335,0.01,1.6800926121178503
10.076107382550335,0.6810738255033557,1.767031405387407
10.076107382550335,1.3521476510067114,1.870809235164318
10.076107382550335,2.023221476510067,1.9820009104478917
10.076107382550335,2.6942953020134226,2.095745283143864
10.076107382550335,3.3653691275167783,2.209555201891953
10.076107382550335,4.036442953020134,2.32210941690129
10.076107382550335,4.707516778523489,2.4326466492565935
10.076107382550335,5.378590604026845,2.540663745085755
10.076107382550335,6.049664429530202,2.6457612230983334
10.076107382550335,6.720738255033557,2.7475606259978043
10.076107382550335,7.391812080536912,2.8456561891201946
10.076107382550335,8.062885906040268,2.939582125547312
10.076107382550335,8.733959731543624,3.0287860498617802
10.076107382550335,9.405033557046979,3.1126042754287666
10.076107382550335,10.076107382550335,3.1902380947364417
10.076107382550335,10.747181208053691,3.2607328535635234
10.076107382550335,11.418255033557047,3.322963304678657
10.076107382550335,12.089328859060403,3.375628573843844
10.076107382550335,12.760402684563758,3.4172620545721633
10.076107382550335,13.431476510067114,3.44625847901616
10.076107382550335,14.10255033557047,3.460919008658527
10.076107382550335,14.773624161073824,3.4595079621714477
10.076107382550335,15.44469798657718,3.4403104756383702
10.076107382550335,16.11577181208054,3.4016758869595294
10.076107382550335,16.786845637583895,3.342034756146183
10.076107382550335,17.45791946308725,3.259887717861005
10.076107382550335,18.128993288590607,3.153790806150305
10.076107382550335,18.80006711409396,3.0224169499954128
10.076107382550335,19.471140939597316,2.8649146156488627
10.076107382550335,20.14221476510067,2.682156901650229
10.076107382550335,20.813288590604028,2.4802504727798023
10.076107382550335,21.484362416107384,2.2775573217430307
10.076107382550335,22.15543624161074,2.1069699801895663
10.076107382550335,22.826510067114096,1.989175499828287
10.076107382550335,23.497583892617453,1.9049722385341272
10.076107382550335,24.16865771812081,1.8246593075356357
10.076107382550335,24.83973154362416,1.7389684692860607
10.076107382550335,25.510805369127517,1.6601278693390773
10.076107382550335,26.181879194630874,1.6072768340177308
10.076107382550335,26.85295302013423,1.5826540218336227
10.076107382550335,27.524026845637586,1.5688895858623355
10.076107382550335,28.195100671140942,1.5495364503317393
10.076107382550335,28.866174496644298,1.5197306736926233
10.076107382550335,29.53724832214765,1.4852978332761861
10.076107382550335,30.208322147651007,1.4582947155987633
10.076107382550335,30.879395973154363,1.4479693364748891
10.076107382550335,31.55046979865772,1.4522004103826913
10.076107382550335,32.22154362416107,1.460693680540793
10.076107382550335,32.89261744966443,1.4642672266397005
10.076107382550335,33.563691275167784,1.458974152632943
10.076107382550335,34.23476510067114,1.4457618271358652
10.076107382550335,34.905838926174496,1.4291898812618522
10.076107382550335,35.57691275167785,1.4155353646057225
10.076107382550335,36.24798657718121,1.4095317699981382
10.076107382550335,36.919060402684565,1.4113460133101263
10.076107382550335,37.590134228187914,1.4169433596384349
10.076107382550335,38.26120805369127,1.4212295213211332
10.076107382550335,38.932281879194626,1.420530829266185
10.076107382550335,39.60335570469798,1.4132390966376707
10.076107382550335,40.27442953020134,1.3995260662992612
10.076107382550335,40.945503355704695,1.3809001409490784
10.076107382550335,41.61657718120805,1.3597311520937416
10.076107382550335,42.28765100671141,1.3385755795943062
10.076107382550335,42.95872483221476,1.3192779676857826
10.076107382550335,43.62979865771812,1.3022459148380339
10.076107382550335,44.300872483221475,1.2864258284547185
10.076107382550335,44.97194630872483,1.2699695605415777
10.076107382550335,45.64302013422819,1.2510337464013328
10.076107382550335,46.314093959731544,1.2282621585164581
10.076107382550335,46.9851677852349,1.200913781893175
10.076107382550335,47.656241610738256,1.1687990832776243
10.076107382550335,48.32731543624161,1.1321597359628923
10.076107382550335,48.99838926174496,1.0915448600812117
10.076107382550335,49.66946308724832,1.047684021638186
10.076107382550335,50.34053691275167,1.001342962892477
10.076107382550335,51.01161073825503,0.9531630965900844
10.076107382550335,51.682684563758386,0.9035162522350195
10.076107382550335,52.35375838926174,0.852424468896427
10.076107382550335,53.0248322147651,0.799577173662803
10.076107382550335,53.695906040268454,0.7444315786591129
10.076107382550335,54.36697986577181,0.6863450478260554
10.076107382550335,55.03805369127517,0.6246880123785283
10.076107382550335,55.70912751677852,0.5589123064184622
10.076107382550335,56.38020134228188,0.48857618439215467
10.076107382550335,57.051275167785235,0.4133398061974807
10.076107382550335,57.72234899328859,0.3329452006850854
10.076107382550335,58.39342281879195,0.24719022149083747
10.076107382550335,59.064496644295296,0.155901271140969
10.076107382550335,59.73557046979865,0.05890669097770943
10.076107382550335,60.40664429530201,-0.04398809576803463
10.076107382550335,61.077718120805365,-0.1530227048978273
10.076107382550335,61.74879194630872,-0.2684986531230556
10.076107382550335,62.41986577181208,-0.3907873810760954
10.076107382550335,63.09093959731543,-0.5203237856654966
10.076107382550335,63.76201342281879,-0.6575772643319979
10.076107382550335,64.43308724832215,-0.8029876524330845
10.076107382550335,65.10416107382551,-0.9568451790685865
10.076107382550335,65.77523489932886,-1.1190819540375614
10.076107382550335,66.44630872483222,-1.288933372238279
10.076107382550335,67.11738255033558,-1.464451044789499
10.076107382550335,67.78845637583893,-1.641979554225003
10.076107382550335,68.45953020134229,-1.8160354349215213
10.076107382550335,69.13060402684565,-1.9803475870825697
10.076107382550335,69.801677852349,-2.130196430724257
10.076107382550335,70.47275167785236,-2.2641888224973163
10.076107382550335,71.14382550335571,-2.383121744992071
10.076107382550335,71.81489932885907,-2.4869812790240915
10.076107382550335,72.48597315436243,-2.573877680864572
10.076107382550335,73.15704697986578,-2.6425166822829254
10.076107382550335,73.82812080536914,-2.6949002907369164
10.076107382550335,74.4991946308725,-2.7351366613933523
10.076107382550335,75.17026845637584,-2.765885924276563
10.076107382550335,75.8413422818792,-2.7869794850258023
10.076107382550335,76.51241610738255,-2.7974482004351806
10.076107382550335,77.1834899328859,-2.798208137060238
10.076107382550335,77.85456375838926,-2.7921765791999595
10.076107382550335,78.52563758389262,-2.782177751167852
10.076107382550335,79.19671140939597,-2.769447936734193
10.076107382550335,79.86778523489933,-2.7539696932988864
10.076107382550335,80.53885906040269,-2.735704959861134
10.076107382550335,81.20993288590604,-2.7153178382343297
10.076107382550335,81.8810067114094,-2.693881456745214
10.076107382550335,82.55208053691275,-2.6721502736220226
10.076107382550335,83.22315436241611,-2.6501152571836406
10.076107382550335,83.89422818791947,-2.626991152081219
10.076107382550335,84.56530201342282,-2.601394080507907
10.076107382550335,85.23637583892618,-2.5715148045929697
10.076107382550335,85.90744966442954,-2.535331552857866
10.076107382550335,86.57852348993289,-2.491030009393152
10.076107382550335,87.24959731543625,-2.4376343079847724
10.076107382550335,87.9206711409396,-2.3755395136147675
10.076107382550335,88.59174496644296,-2.3065566927990933
10.076107382550335,89.26281879194632,-2.233413637861581
10.076107382550335,89.93389261744967,-2.159042932949875
10.076107382550335,90.60496644295303,-2.086021895996376
10.076107382550335,91.27604026845638,-2.016295112730322
10.076107382550335,91.94711409395974,-1.9511099525381033
10.076107382550335,92.6181879194631,-1.8910445889669447
10.076107382550335,93.28926174496645,-1.8360428921070895
10.076107382550335,93.96033557046981,-1.7854211495570302
10.076107382550335,94.63140939597317,-1.7378608717406028
10.076107382550335,95.30248322147652,-1.6914494388480996
10.076107382550335,95.97355704697988,-1.6438723361391039
10.076107382550335,96.64463087248323,-1.5928468590806955
10.076107382550335,97.31570469798658,-1.5367507572113546
10.076107382550335,97.98677852348993,-1.4751748956398245
10.076107382550335,98.65785234899329,-1.4090554119843282
10.076107382550335,99.32892617449664,-1.3402955371837981
10.076107382550335,100.0,-1.2711421943136638
10.747181208053691,0.01,1.6800240853939725
10.747181208053691,0.6810738255033557,1.7608885677898014
10.747181208053691,1.3521476510067114,1.8572058546841228
10.747181208053691,2.023221476510067,1.9607687412215797
10.747181208053691,2.6942953020134226,2.067152769812651
10.747181208053691,3.3653691275167783,2.1740046442312058
10.747181208053691,4.036442953020134,2.2800395780579477
10.747181208053691,4.707516778523489,2.3845129043675994
10.747181208053691,5.378590604026845,2.4869461473844763
10.747181208053691,6.049664429530202,2.5869824184392582
10.747181208053691,6.720738255033557,2.6843076289770385
10.747181208053691,7.391812080536912,2.7786050664231885
10.747181208053691,8.062885906040268,2.8695263732710488
10.747181208053691,8.733959731543624,2.9566700534103236
10.747181208053691,9.405033557046979,3.0395628485762183
10.747181208053691,10.076107382550335,3.1176419775691584
10.747181208053691,10.747181208053691,3.190238095390088
10.747181208053691,11.418255033557047,3.256560386422185
10.747181208053691,12.089328859060403,3.315686100228487
10.747181208053691,12.760402684563758,3.3665564459540183
10.747181208053691,13.431476510067114,3.407982707636504
10.747181208053691,14.10255033557047,3.438663664213475
10.747181208053691,14.773624161073824,3.457215836105495
10.747181208053691,15.44469798657718,3.4622128877128544
10.747181208053691,16.11577181208054,3.45222864813792
10.747181208053691,16.786845637583895,3.4258743823889497
10.747181208053691,17.45791946308725,3.3818209334311367
10.747181208053691,18.128993288590607,3.3188006486157704
10.747181208053691,18.80006711409396,3.2355940384242037
10.747181208053691,19.471140939597316,3.1310263723009886
10.747181208053691,20.14221476510067,3.0040447613060053
10.747181208053691,20.813288590604028,2.85405582742983
10.747181208053691,21.484362416107384,2.6819763012215416
10.747181208053691,22.15543624161074,2.492964977597666
10.747181208053691,22.826510067114096,2.301676039556568
10.747181208053691,23.497583892617453,2.1348590240962557
10.747181208053691,24.16865771812081,2.014039626705359
10.747181208053691,24.83973154362416,1.9296541461433623
10.747181208053691,25.510805369127517,1.8553478479522698
10.747181208053691,26.181879194630874,1.7766146156274327
10.747181208053691,26.85295302013423,1.6972670554837346
10.747181208053691,27.524026845637586,1.6329868361185216
10.747181208053691,28.195100671140942,1.5953950313589513
10.747181208053691,28.866174496644298,1.5781303837747436
10.747181208053691,29.53724832214765,1.564947862596983
10.747181208053691,30.208322147651007,1.5446507152030649
10.747181208053691,30.879395973154363,1.5154063333563002
10.747181208053691,31.55046979865772,1.4831999131813236
10.747181208053691,32.22154362416107,1.4582586536456663
10.747181208053691,32.89261744966443,1.4480999752278105
10.747181208053691,33.563691275167784,1.4512209096496373
10.747181208053691,34.23476510067114,1.459281159602115
10.747181208053691,34.905838926174496,1.4641471511060518
10.747181208053691,35.57691275167785,1.4615922383830593
10.747181208053691,36.24798657718121,1.451386295968472
10.747181208053691,36.919060402684565,1.4364205773143026
10.747181208053691,37.590134228187914,1.421588215025224
10.747181208053691,38.26120805369127,1.4118198914203126
10.747181208053691,38.932281879194626,1.4094517355419325
10.747181208053691,39.60335570469798,1.4129519257875922
10.747181208053691,40.27442953020134,1.4183294254595316
10.747181208053691,40.945503355704695,1.4215575623399688
10.747181208053691,41.61657718120805,1.419978973248533
10.747181208053691,42.28765100671141,1.4125300606957318
10.747181208053691,42.95872483221476,1.3994799590957798
10.747181208053691,43.62979865771812,1.382108502917822
10.747181208053691,44.300872483221475,1.3623633257499823
10.747181208053691,44.97194630872483,1.3423779718136475
10.747181208053691,45.64302013422819,1.3238214937412458
10.747181208053691,46.314093959731544,1.3073137660843674
10.747181208053691,46.9851677852349,1.292277020214626
10.747181208053691,47.656241610738256,1.2773206553478713
10.747181208053691,48.32731543624161,1.2608491605901568
10.747181208053691,48.99838926174496,1.241526295627402
10.747181208053691,49.66946308724832,1.21847365396759
10.747181208053691,50.34053691275167,1.1912787834747376
10.747181208053691,51.01161073825503,1.1599221535882187
10.747181208053691,51.682684563758386,1.124686880351855
10.747181208053691,52.35375838926174,1.0860695521759793
10.747181208053691,53.0248322147651,1.0446864858659806
10.747181208053691,53.695906040268454,1.0011667217221374
10.747181208053691,54.36697986577181,0.9560347959689209
10.747181208053691,55.03805369127517,0.9096055525190198
10.747181208053691,55.70912751677852,0.8619236218742533
10.747181208053691,56.38020134228188,0.8127695848138556
10.747181208053691,57.051275167785235,0.7617264757830715
10.747181208053691,57.72234899328859,0.708275324490992
10.747181208053691,58.39342281879195,0.6518842625101244
10.747181208053691,59.064496644295296,0.5920697761540807
10.747181208053691,59.73557046979865,0.5284262799721797
10.747181208053691,60.40664429530201,0.46063110459369505
10.747181208053691,61.077718120805365,0.3884345851864533
10.747181208053691,61.74879194630872,0.3116430115888574
10.747181208053691,62.41986577181208,0.23009913967043677
10.747181208053691,63.09093959731543,0.1436624524000606
10.747181208053691,63.76201342281879,0.052190077375206076
10.747181208053691,64.43308724832215,-0.04448094273840227
10.747181208053691,65.10416107382551,-0.1465495039497805
10.747181208053691,65.77523489932886,-0.2542625002157854
10.747181208053691,66.44630872483222,-0.36792096684124853
10.747181208053691,67.11738255033558,-0.48787667460509343
10.747181208053691,67.78845637583893,-0.6145142971054819
10.747181208053691,68.45953020134229,-0.7482118036034147
10.747181208053691,69.13060402684565,-0.8892671946051669
10.747181208053691,69.801677852349,-1.0377731160426966
10.747181208053691,70.47275167785236,-1.1934136730605065
10.747181208053691,71.14382550335571,-1.3551595840366346
10.747181208053691,71.81489932885907,-1.5208779968772146
10.747181208053691,72.48597315436243,-1.6870056407151486
10.747181208053691,73.15704697986578,-1.8486754148862166
10.747181208053691,73.82812080536914,-2.000783501528543
10.747181208053691,74.4991946308725,-2.1398104311845585
10.747181208053691,75.17026845637584,-2.2648937165661223
10.747181208053691,75.8413422818792,-2.3767531782494973
10.747181208053691,76.51241610738255,-2.475435651500298
10.747181208053691,77.1834899328859,-2.55944050923214
10.747181208053691,77.85456375838926,-2.6273929205764626
10.747181208053691,78.52563758389262,-2.6803220182365854
10.747181208053691,79.19671140939597,-2.721467974964608
10.747181208053691,79.86778523489933,-2.7537381782799515
10.747181208053691,80.53885906040269,-2.777847552487665
10.747181208053691,81.20993288590604,-2.792941614320804
10.747181208053691,81.8810067114094,-2.7987505479317454
10.747181208053691,82.55208053691275,-2.796865028363864
10.747181208053691,83.22315436241611,-2.7899116778957023
10.747181208053691,83.89422818791947,-2.779913611603308
10.747181208053691,84.56530201342282,-2.767576793641771
10.747181208053691,85.23637583892618,-2.752796346609164
10.747181208053691,85.90744966442954,-2.7355779415669588
10.747181208053691,86.57852348993289,-2.716495577844422
10.747181208053691,87.24959731543625,-2.696442757766253
10.747181208053691,87.9206711409396,-2.6760906724378493
10.747181208053691,88.59174496644296,-2.6555341586346626
10.747181208053691,89.26281879194632,-2.6342488820131975
10.747181208053691,89.93389261744967,-2.6112120496933042
10.747181208053691,90.60496644295303,-2.5850335817271417
10.747181208053691,91.27604026845638,-2.554084104696016
10.747181208053691,91.94711409395974,-2.5167251500934356
10.747181208053691,92.6181879194631,-2.4717133326931067
10.747181208053691,93.28926174496645,-2.4186704581952747
10.747181208053691,93.96033557046981,-2.358355558366743
10.747181208053691,94.63140939597317,-2.292543953960474
10.747181208053691,95.30248322147652,-2.2235816113309967
10.747181208053691,95.97355704697988,-2.1538695409200077
10.747181208053691,96.64463087248323,-2.0854887160861604
10.747181208053691,97.31570469798658,-2.0200202700600562
10.747181208053691,97.98677852348993,-1.9585052703829344
10.747181208053691,98.65785234899329,-1.9014658724354112
10.747181208053691,99.32892617449664,-1.848932444655566
10.747181208053691,100.0,-1.8004514573807424
11.418255033557047,0.01,1.6799636371544262
11.418255033557047,0.6810738255033557,1.7555244396266951
11.418255033557047,1.3521476510067114,1.8453048580763662
11.418255033557047,2.023221476510067,1.942120659192934
11.418255033557047,2.6942953020134226,2.041943229045499
11.418255033557047,3.3653691275167783,2.1425524889356895
11.418255033557047,4.036442953020134,2.2427030754173733
11.418255033557047,4.707516778523489,2.341664444478257
11.418255033557047,5.378590604026845,2.4389732806823368
11.418255033557047,6.049664429530202,2.5342989067029977
11.418255033557047,6.720738255033557,2.62736826514937
11.418255033557047,7.391812080536912,2.717922548337195
11.418255033557047,8.062885906040268,2.805690275282927
11.418255033557047,8.733959731543624,2.89036867259827
11.418255033557047,9.405033557046979,2.9716088176850897
11.418255033557047,10.076107382550335,3.049002136134764
11.418255033557047,10.747181208053691,3.12206737097705
11.418255033557047,11.418255033557047,3.1902380964964108
11.418255033557047,12.089328859060403,3.2528518864496827
11.418255033557047,12.760402684563758,3.309142701397665
11.418255033557047,13.431476510067114,3.35823753182446
11.418255033557047,14.10255033557047,3.399160237016416
11.418255033557047,14.773624161073824,3.4308430498060947
11.418255033557047,15.44469798657718,3.4521471275486673
11.418255033557047,16.11577181208054,3.4618901923417877
11.418255033557047,16.786845637583895,3.4588784134987534
11.418255033557047,17.45791946308725,3.441936532878979
11.418255033557047,18.128993288590607,3.4099299076838476
11.418255033557047,18.80006711409396,3.3617738406207476
11.418255033557047,19.471140939597316,3.2964284233012284
11.418255033557047,20.14221476510067,3.2128876514364033
11.418255033557047,20.813288590604028,3.1101864058836886
11.418255033557047,21.484362416107384,2.98748641482389
11.418255033557047,22.15543624161074,2.844388368984584
11.418255033557047,22.826510067114096,2.681816914801054
11.418255033557047,23.497583892617453,2.504172553661156
11.418255033557047,24.16865771812081,2.323319480188346
11.418255033557047,24.83973154362416,2.1610878345239026
11.418255033557047,25.510805369127517,2.038179241399496
11.418255033557047,26.181879194630874,1.9522172932987374
11.418255033557047,26.85295302013423,1.8816527226258302
11.418255033557047,27.524026845637586,1.8096047631520153
11.418255033557047,28.195100671140942,1.7337235249898943
11.418255033557047,28.866174496644298,1.6640089600122114
11.418255033557047,29.53724832214765,1.6141536348879177
11.418255033557047,30.208322147651007,1.5877666975950628
11.418255033557047,30.879395973154363,1.5744889526206933
11.418255033557047,31.55046979865772,1.5610014082350097
11.418255033557047,32.22154362416107,1.5400144346784084
11.418255033557047,32.89261744966443,1.5115385516426674
11.418255033557047,33.563691275167784,1.4813776945032295
11.418255033557047,34.23476510067114,1.4582268818198105
11.418255033557047,34.905838926174496,1.4482634363851619
11.418255033557047,35.57691275167785,1.450425354955166
11.418255033557047,36.24798657718121,1.4579176916284147
11.418255033557047,36.919060402684565,1.463590596083664
11.418255033557047,37.590134228187914,1.4631867301753265
11.418255033557047,38.26120805369127,1.4557132551051275
